date,Buy and hold,Classical signal exposure,Classical signal,Classical + TDA signal exposure,Classical + TDA signal
2020-01-06,0.0035333728907271933,0.9858778476454065,0.0034815704145053587,0.9845985564642439,0.0034753273444990134
2020-01-07,-0.0028032386528962228,0.9882618997448991,-0.002771525982599299,0.9878583613867147,-0.0027708326446871994
2020-01-08,0.004902451368978156,0.9876167081599966,0.004841420287152224,0.9864210271106562,0.004835162447609446
2020-01-09,0.006655262605488987,0.9823968099599252,0.006535498803977926,0.9786185385019891,0.006509062120026239
2020-01-10,-0.002855178689662563,0.9882618997448991,-0.002824596860849563,0.9865975742677214,-0.0028209018872048424
2020-01-13,0.006976215252569862,0.9876167081599966,0.006889504147366154,0.9864210271106562,0.006881397141206455
2020-01-14,-0.001514532772802224,0.9866124088703482,-0.0014947589769323142,0.9847984333347211,-0.0014923207987776888
2020-01-15,0.0018701968845122874,0.9876167081599966,0.0018465355410482824,0.985988086673602,0.0018433970211937612
2020-01-16,0.00836655302646827,0.9861395768029313,0.008249850495142173,0.9847326081789294,0.00823818984397408
2020-01-17,0.003862162248501333,0.9882618997448991,0.0038157666393559744,0.9865975742677214,0.003809467422755388
2020-01-21,-0.0026519776473655776,0.9882618997448991,-0.0026208484678665136,0.9865975742677214,-0.0026164347139030976
2020-01-22,0.0002890760711180551,0.9757004024494393,0.00027577089028065925,0.9760002650118945,0.0002768396673919056
2020-01-23,0.0011409766124783616,0.9876167081599966,0.0011208894132481448,0.985988086673602,0.0011199954362460139
2020-01-24,-0.009042160974207403,0.9858778476454065,-0.008915335629572183,0.9846460594179443,-0.008903999185503868
2020-01-27,-0.015730711659182384,0.9839465362590706,-0.015479144905635851,0.9848719350226682,-0.015492849368864964
2020-01-28,0.010053584595046017,0.9644526023440039,0.009686458858620186,0.9651111436721237,0.009692946130854033
2020-01-29,-0.0008668741908683941,0.9848631374255508,-0.0008639577029126558,0.9824523097573554,-0.0008603331341303082
2020-01-30,0.003134358792605374,0.98515455200012,0.0030876821248494997,0.9838225513456056,0.003082967743379426
2020-01-31,-0.01770582037552626,0.9789189409012945,-0.01733568073534814,0.9753425255874194,-0.017273479575542067
2020-02-03,0.007254613892351713,0.9598783857977501,0.0069540267950247234,0.9622016288018502,0.006973830855156565
2020-02-04,0.014980414164082134,0.9717417574490744,0.014551162301294518,0.9700462935647873,0.01452777290355185
2020-02-05,0.01125059589785371,0.9837216696155826,0.011061465024723622,0.9804095829860263,0.011025010387848434
2020-02-06,0.003325672876785646,0.9757293737533032,0.003240960565443265,0.9708657023115062,0.003224009792841563
2020-02-07,-0.005400853672730133,0.9844621523000898,-0.005321302420187145,0.9827391705042064,-0.0053135671924497575
2020-02-10,0.007326397804890528,0.9876167081599966,0.007234095604806655,0.9864210271106562,0.007225071919418146
2020-02-11,0.0016884725532351208,0.9866124088703482,0.0016653658234139456,0.9847984333347211,0.0016619938282666556
2020-02-12,0.006462646466197652,0.9882618997448991,0.006385962528626875,0.9864163784980934,0.006374051350118503
2020-02-13,-0.0016304457368023773,0.9866124088703482,-0.0016094427413562585,0.9848361497322226,-0.0016065120161627053
2020-02-14,0.0018435333204338544,0.9858778476454065,0.0018171313813994472,0.9835895064624309,0.0018126567071576857
2020-02-18,-0.002919942636890105,0.9882618997448991,-0.0028868600835288915,0.9864163784980934,-0.002881692677321142
2020-02-19,0.004705785881164548,0.9858778476454065,0.004638138029952901,0.9845985564642439,0.004632401074607509
2020-02-20,-0.00381551976362815,0.9832789890548641,-0.003753019845194413,0.9783621105786603,-0.0037360781918406197
2020-02-21,-0.01051810302712286,0.9876167081599966,-0.010390023147287342,0.9850686933791996,-0.01036440729715599
2020-02-24,-0.03351362667122315,0.9725761493285028,-0.032602074257346965,0.971396507314808,-0.03256185598891076
2020-02-25,-0.030279995565056117,0.7876206783143435,-0.02394162838181189,0.7794176823890238,-0.023696753378528848
2020-02-26,-0.0037785406053220116,0.6136319168717173,-0.002405627495342678,0.4350395984171551,-0.0018160038295281366
2020-02-27,-0.04416324258407911,0.6108887164278933,-0.026980198175703678,0.6031383183176589,-0.026720593223566545
2020-02-28,-0.008238340444361891,0.41090299190345436,-0.0034851515991697543,0.373455941431284,-0.00319149837492378
2020-03-02,0.046039229006110016,0.4565555767368634,0.020996640458988386,0.3346634854819893,0.015388252620113634
2020-03-03,-0.028107896121075893,0.873116340486839,-0.024749743781892986,0.9142402990897547,-0.025987159763320063
2020-03-04,0.04220259077449118,0.5582812220659772,0.02340349639272284,0.6872693488253789,0.02889106160519631
2020-03-05,-0.033922077046888544,0.8731009431436951,-0.02977480732357034,0.8120585152041904,-0.027609106102527863
2020-03-06,-0.01705385200037013,0.7893736899713161,-0.013503725708343068,0.7668317221429065,-0.013100048095144718
2020-03-09,-0.07596969747745097,0.639605046621213,-0.04866548621853953,0.5830490661923867,-0.044385952501121165
2020-03-10,0.04939630628156144,0.03249685272904923,0.0013016703936448296,0.05762707765129982,0.002583853783504387
2020-03-11,-0.048868445131273974,0.20258051089640494,-0.009984836410490092,0.30764188128036773,-0.015158987797246087
2020-03-12,-0.09511268097833658,0.03395361219773885,-0.0033137325343750254,0.04794735205562084,-0.004690248464434629
2020-03-13,0.09287124972971839,0.01876534647430217,0.001735167045817889,0.01976150148287803,0.0018211824139641943
2020-03-16,-0.11984055240393443,0.025689335610949993,-0.0030820861650746353,0.03138345813948762,-0.003766821938110253
2020-03-17,0.05995484974402432,0.015269749259274157,0.0009102857292928708,0.0172518379953972,0.0010272655447502437
2020-03-18,-0.051830762729157875,0.012626455453529362,-0.0006557604636250342,0.019164888341706154,-0.00099428730554293
2020-03-19,0.0047078080405855705,0.015269749259274157,7.056540143766403e-05,0.014686015207036829,6.689950390851528e-05
2020-03-20,-0.04335951230846191,0.027328372077166985,-0.001190974196859095,0.027414090201826946,-0.0011950256190287956
2020-03-23,-0.02929386782180443,0.015269749259274157,-0.0004533393278822197,0.016790889568927603,-0.0004971816999591297
2020-03-24,0.09382773976227554,0.018277981863008774,0.0017134776093201123,0.020088119403188776,0.0018831742247587837
2020-03-25,0.011535011448221999,0.044688471894753556,0.000502276789893657,0.060895121455354806,0.0006820224221023037
2020-03-26,0.062414163303876835,0.011652873379811246,0.0007107865428294672,0.018332335454236626,0.0011229159857816166
2020-03-27,-0.033687352562252526,0.06694058343577935,-0.0022826948899519646,0.04308509873967836,-0.0014637992930657277
2020-03-30,0.03351600948370015,0.013346525686418809,0.00042052525260578014,0.014407527620440397,0.0004685440468037332
2020-03-31,-0.016012721914555605,0.035073012927097635,-0.0005724776463275678,0.038863893236232405,-0.0006345448977166639
2020-04-01,-0.04414243033166543,0.02535020427622603,-0.0011238810304822304,0.02269365925819744,-0.0010098383897645521
2020-04-02,0.02282934723487151,0.030555267582302426,0.0006949542818377568,0.027366146633683197,0.0006224150202930209
2020-04-03,-0.015137125124949469,0.043991287319143035,-0.0006726196304258912,0.04649335130095744,-0.0007133392784544621
2020-04-06,0.07033131865275055,0.02689121324922117,0.0018827444509550806,0.025078816579044427,0.0017531189728937006
2020-04-07,-0.0016030527844311804,0.08928250261794379,-0.00017432020910704027,0.04336282788019685,-7.86549076247358e-05
2020-04-08,0.03405645287963033,0.023884222511776243,0.0007807127584858297,0.018800750758651952,0.0006280058437529318
2020-04-09,0.014487410153376512,0.15418982363812095,0.002168658415959075,0.06437508709182183,0.0009098411221919718
2020-04-13,-0.010104660822607414,0.12083203532304587,-0.0012376456276022344,0.0690080352546576,-0.0006996192643642677
2020-04-14,0.030572589146256046,0.055263820246377215,0.0016567739635067029,0.04218523804816321,0.001276300552280255
2020-04-15,-0.022030438529415775,0.11597221791039902,-0.0025852730166270677,0.07812767760803041,-0.001739158218769661
2020-04-16,0.005816689462164515,0.19449705031558506,0.0010920665267901521,0.07328563684604661,0.0004238587711894229
2020-04-17,0.026793594848223412,0.1163759907774835,0.0030790706171834265,0.13428864809070307,0.00356757412403562
2020-04-20,-0.01788104803401469,0.18372147423876006,-0.003318805247473899,0.1946114809517976,-0.003510018655300375
2020-04-21,-0.030674795694063395,0.13147484143182864,-0.00405908721623419,0.2390377239315289,-0.007354646466263443
2020-04-22,0.022930247703843776,0.11916542912484818,0.002726338101414118,0.2580672008391671,0.005908030101025883
2020-04-23,-0.0005394221197431159,0.17179973367400836,-0.00011898972878431646,0.15079365524498867,-0.00013497820595315365
2020-04-24,0.013918057304545428,0.17092398533286668,0.00237849194841355,0.08062882545987837,0.0010871141982562234
2020-04-27,0.014714069804799612,0.10788133802558342,0.0015558522146899754,0.07426894720796362,0.0010896185344209965
2020-04-28,-0.005242380698498916,0.1565237276149628,-0.0008448781633004725,0.11785887406330886,-0.0006396560499639776
2020-04-29,0.026583916282167053,0.13448928473695,0.0035642346648565994,0.08958012999871556,0.0023672513043991993
2020-04-30,-0.009212446303987654,0.1967590542957297,-0.001843767107302191,0.17094363865958484,-0.001615490846490128
2020-05-01,-0.028059034078492195,0.09431456534410021,-0.0026975978475641013,0.07893693417634817,-0.002260897478347467
2020-05-04,0.004249827591976452,0.17947401105925775,0.0007201538813847417,0.27609299167112344,0.0010747695852078773
2020-05-05,0.009040556385797371,0.14350611327477403,0.0012793911598749774,0.24007643573807247,0.0021524162762247777
2020-05-06,-0.006979410390386298,0.12082292363254676,-0.0008546143634189607,0.1408274383823871,-0.0010325169853753614
2020-05-07,0.011504630788313985,0.23485854897186842,0.0026449430807308446,0.11646108046645254,0.0013276585530166952
2020-05-08,0.016871538638701944,0.12687808424891178,0.0020866382684485174,0.17498927873884995,0.002923074278464893
2020-05-11,0.00013307822091168653,0.12713454579285144,1.6790608398558184e-05,0.173158121148697,2.2127995903802402e-05
2020-05-12,-0.020500317528877154,0.11133352921244544,-0.002290273208755855,0.1092706872612158,-0.0022720275023972963
2020-05-13,-0.01746272460422804,0.13786255909059686,-0.0024207204175722835,0.10211180823029287,-0.001786729825480812
2020-05-14,0.01152482269503552,0.2443263321389434,0.0027625857711055077,0.13165051666736605,0.0015024795080826755
2020-05-15,0.0039263632504382695,0.21921728832229725,0.0008481721828210752,0.20918651783397657,0.00078257425552717
2020-05-18,0.03150119163168075,0.1437729177505127,0.004491296048218883,0.36310961882547776,0.011361424135432176
2020-05-19,-0.010484399194493177,0.15951796059206613,-0.0016803224989594293,0.30771936289754365,-0.003253947768456927
2020-05-20,0.01665110025908012,0.12514448222429342,0.0020666065812034937,0.4814390750524006,0.007929630451258891
2020-05-21,-0.007773596407737116,0.1578714066214999,-0.0012435920615959004,0.4447069135108357,-0.003475338146134475
2020-05-22,0.002353711326488428,0.09677979014779037,0.0001972458800091726,0.3621049219935045,0.0008109894605146546
2020-05-26,0.012289184036080147,0.15911601336647785,0.0019242378597386911,0.6841415905062812,0.008246523578211883
2020-05-27,0.014827297215913804,0.1735577947120963,0.002566172115661996,0.47035326662514765,0.0068671735187864485
2020-05-28,-0.0021079145460738413,0.16502718110941839,-0.00035212850235944425,0.35538933844221243,-0.0008066123201133666
2020-05-29,0.004812335824971425,0.18367761851319364,0.0008745931651145888,0.4406610949546673,0.002077973295665253
2020-06-01,0.003751234813537785,0.11917333185468693,0.00041479500796933974,0.5182310244817416,0.0019052212957277241
2020-06-02,0.008210832780053412,0.0860268736694948,0.0006897790451984055,0.2625741565377977,0.0020281240577234533
2020-06-03,0.013648979133831007,0.07896182810292063,0.0010742158213626275,0.25975842188312315,0.0035440294127922823
2020-06-04,-0.0033687022311144066,0.10572040188799958,-0.00036951984060695536,0.20273732029804947,-0.0007114722140107322
2020-06-05,0.026211650818398713,0.16440084711926217,0.004279877376323419,0.27729338940862525,0.007231039462873856
2020-06-08,0.012041579421169235,0.22452676754860312,0.0026735939434002374,0.24196327902676318,0.0028959549862163704
2020-06-09,-0.007799170822611612,0.25607315622694504,-0.0020129314828384254,0.3311931988000646,-0.0026276472926155215
2020-06-10,-0.0053130910724373814,0.28107886592299947,-0.0015059004680343393,0.22759959107081063,-0.0012610541592733497
2020-06-11,-0.05894405927443824,0.2646359674836444,-0.015606939602723923,0.12753508121392476,-0.007567467641572319
2020-06-12,0.013060843963234703,0.3915242322981346,0.005050192773463948,0.6638214231864493,0.008401924856704344
2020-06-15,0.008312217041285264,0.14233712029528145,0.0010585434809244824,0.1384462559719516,0.0008881077445849488
2020-06-16,0.01896239819380252,0.20633000553692493,0.0038805152816998273,0.27751296467093234,0.00519277798568338
2020-06-17,-0.0036002995561740248,0.4699324949898599,-0.0018236989978702124,0.56848734278533,-0.002192211916977773
2020-06-18,0.0005942198825281686,0.2601689479911974,4.971578821347528e-05,0.3583558915889843,0.00010787647020511053
2020-06-19,-0.005649494809462974,0.7479138774770263,-0.004469208033474701,0.6649748888292673,-0.003910081681484305
2020-06-22,0.006495095537691675,0.7761014917732612,0.005026759528864244,0.6742353762008177,0.004374592939630024
2020-06-23,0.004307419569164139,0.7800824477660064,0.0033581519230723856,0.7329287238532773,0.003127684854101877
2020-06-24,-0.025855145939064572,0.46462596156027747,-0.012170700286322046,0.610169118405238,-0.01583739140660182
2020-06-25,0.010959447267809841,0.7731111197648293,0.00831862797011779,0.7124094426063504,0.007756493557233543
2020-06-26,-0.024226905044785974,0.7806895489435127,-0.01891748078630062,0.7175880369805342,-0.017387526530388858
2020-06-29,0.014685678433118632,0.7006436018970053,0.010249403660158153,0.6970600869269392,0.010226536310143954
2020-06-30,0.015409875731554612,0.6836343709998013,0.010526216087477839,0.5800315061416728,0.008879699139637
